"""bundesland"",""bezirk"",""gemeinde"",""gem_id"",""gem_plz"",""city"",""ort_plz"",""bu_lat"",""bu_lon"",""be_lat"",""be_lon"",""g_lat"",""g_lon"",""lat"",""lon"""
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Albingdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.458443,14.484345"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Dörfl"",""4292"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.435416,14.530788"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Freidorf"",""4291"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.45055,14.51589"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Freidorf"",""4292"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.45055,14.51589"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Galgenau"",""4212"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.477576,14.498837"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Galgenau"",""4240"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.477576,14.498837"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Galgenau"",""4291"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.477576,14.498837"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Harterleiten"",""4292"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.429271,14.561372"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Kefermarkt"",""4292"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.442905,14.537374"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Lest"",""4212"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.45553,14.49473"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Lest"",""4240"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.45553,14.49473"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Lest"",""4292"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.45553,14.49473"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Miesenberg"",""4291"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.444228,14.522277"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Miesenberg"",""4292"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.444228,14.522277"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Pernau"",""4212"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.442765,14.497114"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Pernau"",""4292"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.442765,14.497114"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Wagrein"",""4292"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.432593,14.514224"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Weinberg"",""4292"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.450564,14.54817"
"Oberösterreich,""Freistadt"",""Kefermarkt"",40607,4292,""Wittinghof"",""4292"",48.1169,13.8704,48.511109,14.50488,48.442905,14.537374,48.42201,14.537108"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Ebrixedt"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.393124,14.856968"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Hörzenschlag"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.425996,14.869971"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Haid"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.431937,14.863605"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Harlingsedt"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.421114,14.826154"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Königswiesen"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.40698,14.840498"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Kastendorf"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.391015,14.821039"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Mönchdorf"",""4281"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.360734,14.796274"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Mönchwald"",""4281"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.364907,14.790764"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Mötlasberg"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.408627,14.801908"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Mayrhof"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.394409,14.8389"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Paroxedt"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.396118,14.864238"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Pernedt"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.399611,14.880655"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Salchenedt"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.38077,14.826871"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Schlag"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.526267,14.530564"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Schreineredt"",""4281"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.370317,14.833329"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Staub"",""4281"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.351005,14.795728"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Staub"",""4282"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,48.351005,14.795728"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Stifting"",""4280"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,NA,NA"
"Oberösterreich,""Freistadt"",""Königswiesen"",40608,4280,""Stifting"",""4281"",48.1169,13.8704,48.511109,14.50488,48.40698,14.840498,NA,NA"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Edlau"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.475439,14.533073"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Elz"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.446293,14.56475"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Elz"",""4292"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.446293,14.56475"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Etzelsdorf"",""4271"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.506916,14.578883"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Grensberg"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.468796,14.576521"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Grieb"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.460021,14.545516"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Grub"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.482913,14.512871"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Gunnersdorf"",""4240"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.503086,14.529881"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Gunnersdorf"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.503086,14.529881"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Harterleiten"",""4292"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.429271,14.561372"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Kronau"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.496291,14.56002"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Lasberg"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.471461,14.54076"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Manzenreith"",""4240"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.506263,14.5134"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Paben"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.451276,14.594036"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Pilgersdorf"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.482859,14.56679"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Punkenhof"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.46748,14.552114"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Reickersdorf"",""4240"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.511118,14.560761"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Reickersdorf"",""4271"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.511118,14.560761"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Siegelsdorf"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.457684,14.532819"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Siegelsdorf"",""4292"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.457684,14.532819"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Steinböckhof"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.482281,14.555229"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Unterrauchenödt"",""4264"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.522495,14.55493"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Unterrauchenödt"",""4271"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.522495,14.55493"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Walchshof"",""4240"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.487176,14.514288"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Walchshof"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.487176,14.514288"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Weinberg"",""4292"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.450564,14.54817"
"Oberösterreich,""Freistadt"",""Lasberg"",40609,4291,""Witzelsberg"",""4291"",48.1169,13.8704,48.511109,14.50488,48.471461,14.54076,48.465187,14.599281"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Dorf Leopoldschlag"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.609818,14.474888"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Edlbruck"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.604831,14.457799"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Eisenhut"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.617947,14.455115"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Hammern"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.614254,14.531157"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Hiltschen"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.623987,14.475384"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Leitmannsdorf"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.628612,14.46927"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Mardetschlag"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.60444,14.529716"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Markt Leopoldschlag"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.615471,14.497927"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Pramhöf"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.597135,14.496452"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Stiegersdorf"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.64261,14.473247"
"Oberösterreich,""Freistadt"",""Leopoldschlag"",40610,4262,""Wullowitz"",""4262"",48.1169,13.8704,48.511109,14.50488,48.615679,14.503332,48.636087,14.458734"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Eibenberg"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.511583,14.762057"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Geierschlag"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.501724,14.837657"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Glashütten"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.540664,14.79998"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Hirschau"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.545761,14.806054"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Kienau"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.515063,14.872181"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Komau"",""3925"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.502648,14.914179"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Leopoldstein"",""3925"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.475635,14.866901"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Liebenau"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.531815,14.806843"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Liebenstein"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.507414,14.778771"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Maxldorf"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.531706,14.769154"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Monegg"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.528911,14.756365"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Neustift"",""3925"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.505459,14.892546"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Neustift"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.505459,14.892546"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Reitern"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.370851,14.451582"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Schöneben"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.533009,14.73987"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Schanz"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.539022,14.816389"
"Oberösterreich,""Freistadt"",""Liebenau"",40611,4252,""Windhagmühl"",""4252"",48.1169,13.8704,48.511109,14.50488,48.531815,14.806843,48.51801,14.812662"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Achleiten"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.45625,14.440142"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Au"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.410852,14.510485"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Baumgarten"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.431839,14.438709"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Dingdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.402709,14.52646"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Götschka"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.398785,14.487726"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Kronast"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.453964,14.477184"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Lamm"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.442627,14.432846"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Möhringdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.410842,14.465944"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Matzelsdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.403878,14.487912"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Neumarkt im Mühlkreis"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.427521,14.48412"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Oberzeiß"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.449042,14.462094"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Pfaffendorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.395942,14.474233"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Rudersdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.418026,14.515427"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Sallersdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.411502,14.45269"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Schall"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.436874,14.443247"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Schallersdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.425653,14.442478"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Schiernersdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.403812,14.501502"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Schwandtendorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.443172,14.471366"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Steigersdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.451123,14.434185"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Stiftung"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.424052,14.651049"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Trölsberg"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.495617,14.476489"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Traidendorf"",""4211"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.413903,14.445077"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Traidendorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.413903,14.445077"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Trosselsdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.420716,14.462797"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Unterzeiß"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.469064,14.467883"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Willingdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.406173,14.455003"
"Oberösterreich,""Freistadt"",""Neumarkt im Mühlkreis"",40612,4212,""Zissingdorf"",""4212"",48.1169,13.8704,48.511109,14.50488,48.427521,14.48412,48.433397,14.465652"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Bergerriedl"",""4281"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.355245,14.762875"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Bergerriedl"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.355245,14.762875"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Höfnerberg"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.350079,14.733874"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Hinterhütten"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.367779,14.745278"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Kleinhöfnerberg"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.341808,14.727041"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Kreuzberg"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.339975,14.755453"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Lindnerberg"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.34478,14.765318"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Meislberg"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.33413,14.732342"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Mühltal"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.340991,14.743955"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Naarntal"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.360143,14.760256"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Niederhofstetten"",""4274"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.382415,14.773417"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Niederhofstetten"",""4281"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.382415,14.773417"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Niederhofstetten"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.382415,14.773417"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Oberhofstetten"",""4274"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.396293,14.771751"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Pierbach"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.34826,14.755682"
"Oberösterreich,""Freistadt"",""Pierbach"",40613,4282,""Sonnleitn"",""4282"",48.1169,13.8704,48.511109,14.50488,48.34826,14.755682,48.349772,14.765072"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Aist"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.331872,14.537923"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Burbach"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.341924,14.559078"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Gmeinerhof"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.358915,14.570909"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Greising"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.352938,14.550797"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Greisingberg"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.347487,14.558949"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Grünbichl"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.348906,14.523249"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Halmenberg"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.352064,14.569886"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Kranzlgarten"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.343624,14.543963"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Kriechmayrdorf"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.385935,14.568004"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Meitschenhof"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.33679,14.555979"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Netzberg"",""4292"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.406038,14.556981"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Pregarten"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.355129,14.530842"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Pregartsdorf"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.36611,14.549968"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Reichenstein"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.364091,14.581834"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Selker"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.391928,14.555535"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Silberbach"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,48.344717,14.531655"
"Oberösterreich,""Freistadt"",""Pregarten"",40614,4230,""Wörgersdorf"",""4230"",48.1169,13.8704,48.511109,14.50488,48.355129,14.530842,NA,NA"
"Oberösterreich,""Freistadt"",""Rainbach im Mühlkreis"",40615,4261,""Apfoltern"",""4240"",48.1169,13.8704,48.511109,14.50488,48.558271,14.476936,48.543761,14.487451"
"Oberösterreich,""Freistadt"",""Rainbach im Mühlkreis"",40615,4261,""Apfoltern"",""4261"",48.1169,13.8704,48.511109,14.50488,48.558271,14.476936,48.543761,14.487451"
"Oberösterreich,""Freistadt"",""Rainbach im Mühlkreis"",40615,4261,""Hörschlag"",""4261"",48.1169,13.8704,48.511109,14.50488,48.558271,14.476936,48.582252,14.449542"
"Oberösterreich,""Freistadt"",""Rainbach im Mühlkreis"",40615,4261,""Dreißgen"",""4240"",48.1169,13.8704,48.511109,14.50488,48.558271,14.476936,48.52995,14.487519"
