"store","item","longitude","year","month","day","weekday","qty","date"
"61","355",-0.139893,2019,4,9,"Dienstag",29,"2019-04-09"
"61","354",-0.139893,2019,4,9,"Dienstag",20,"2019-04-09"
"61","352",-0.139893,2019,4,9,"Dienstag",38,"2019-04-09"
"61","374",-0.139893,2019,4,9,"Dienstag",19,"2019-04-09"
"61","348",-0.139893,2019,4,9,"Dienstag",35,"2019-04-09"
"61","347",-0.139893,2019,4,9,"Dienstag",30,"2019-04-09"
"61","434",-0.139893,2019,4,9,"Dienstag",30,"2019-04-09"
"61","349",-0.139893,2019,4,9,"Dienstag",22,"2019-04-09"
"61","346",-0.139893,2019,4,9,"Dienstag",52,"2019-04-09"
"61","351",-0.139893,2019,4,10,"Mittwoch",25,"2019-04-10"
"61","355",-0.139893,2019,4,10,"Mittwoch",28,"2019-04-10"
"61","354",-0.139893,2019,4,10,"Mittwoch",19,"2019-04-10"
"61","352",-0.139893,2019,4,10,"Mittwoch",33,"2019-04-10"
"61","374",-0.139893,2019,4,10,"Mittwoch",19,"2019-04-10"
"61","348",-0.139893,2019,4,10,"Mittwoch",29,"2019-04-10"
"61","347",-0.139893,2019,4,10,"Mittwoch",27,"2019-04-10"
"61","434",-0.139893,2019,4,10,"Mittwoch",23,"2019-04-10"
"61","349",-0.139893,2019,4,10,"Mittwoch",20,"2019-04-10"
"61","346",-0.139893,2019,4,10,"Mittwoch",43,"2019-04-10"
"61","351",-0.139893,2019,4,11,"Donnerstag",24,"2019-04-11"
"61","355",-0.139893,2019,4,11,"Donnerstag",21,"2019-04-11"
"61","354",-0.139893,2019,4,11,"Donnerstag",21,"2019-04-11"
"61","352",-0.139893,2019,4,11,"Donnerstag",27,"2019-04-11"
"61","374",-0.139893,2019,4,11,"Donnerstag",19,"2019-04-11"
"61","348",-0.139893,2019,4,11,"Donnerstag",24,"2019-04-11"
"61","347",-0.139893,2019,4,11,"Donnerstag",21,"2019-04-11"
"61","434",-0.139893,2019,4,11,"Donnerstag",24,"2019-04-11"
"61","349",-0.139893,2019,4,11,"Donnerstag",21,"2019-04-11"
"61","346",-0.139893,2019,4,11,"Donnerstag",32,"2019-04-11"
"61","351",-0.139893,2019,4,12,"Freitag",18,"2019-04-12"
"61","355",-0.139893,2019,4,12,"Freitag",19,"2019-04-12"
"61","354",-0.139893,2019,4,12,"Freitag",13,"2019-04-12"
"61","352",-0.139893,2019,4,12,"Freitag",22,"2019-04-12"
"61","374",-0.139893,2019,4,12,"Freitag",13,"2019-04-12"
"61","348",-0.139893,2019,4,12,"Freitag",18,"2019-04-12"
"61","347",-0.139893,2019,4,12,"Freitag",20,"2019-04-12"
"61","434",-0.139893,2019,4,12,"Freitag",17,"2019-04-12"
"61","349",-0.139893,2019,4,12,"Freitag",18,"2019-04-12"
"61","346",-0.139893,2019,4,12,"Freitag",27,"2019-04-12"
"61","351",-0.139893,2019,4,13,"Samstag",18,"2019-04-13"
"61","355",-0.139893,2019,4,13,"Samstag",16,"2019-04-13"
"61","354",-0.139893,2019,4,13,"Samstag",12,"2019-04-13"
"61","352",-0.139893,2019,4,13,"Samstag",21,"2019-04-13"
"61","374",-0.139893,2019,4,13,"Samstag",12,"2019-04-13"
"61","348",-0.139893,2019,4,13,"Samstag",16,"2019-04-13"
"61","347",-0.139893,2019,4,13,"Samstag",16,"2019-04-13"
"61","434",-0.139893,2019,4,13,"Samstag",17,"2019-04-13"
"61","349",-0.139893,2019,4,13,"Samstag",15,"2019-04-13"
"61","346",-0.139893,2019,4,13,"Samstag",19,"2019-04-13"
"61","351",-0.139893,2019,3,31,"Sonntag",30,"2019-03-31"
"61","355",-0.139893,2019,3,31,"Sonntag",27,"2019-03-31"
"61","354",-0.139893,2019,3,31,"Sonntag",20,"2019-03-31"
"61","352",-0.139893,2019,3,31,"Sonntag",37,"2019-03-31"
"61","374",-0.139893,2019,3,31,"Sonntag",20,"2019-03-31"
"61","348",-0.139893,2019,3,31,"Sonntag",34,"2019-03-31"
"61","347",-0.139893,2019,3,31,"Sonntag",32,"2019-03-31"
"61","434",-0.139893,2019,3,31,"Sonntag",26,"2019-03-31"
"61","349",-0.139893,2019,3,31,"Sonntag",22,"2019-03-31"
"61","346",-0.139893,2019,3,31,"Sonntag",51,"2019-03-31"
"61","351",-0.139893,2019,4,1,"Montag",26,"2019-04-01"
"61","355",-0.139893,2019,4,1,"Montag",27,"2019-04-01"
"61","354",-0.139893,2019,4,1,"Montag",20,"2019-04-01"
"61","352",-0.139893,2019,4,1,"Montag",31,"2019-04-01"
"61","374",-0.139893,2019,4,1,"Montag",17,"2019-04-01"
"61","348",-0.139893,2019,4,1,"Montag",31,"2019-04-01"
"61","347",-0.139893,2019,4,1,"Montag",27,"2019-04-01"
"61","434",-0.139893,2019,4,1,"Montag",24,"2019-04-01"
"61","349",-0.139893,2019,4,1,"Montag",21,"2019-04-01"
"61","346",-0.139893,2019,4,1,"Montag",51,"2019-04-01"
"61","351",-0.139893,2019,4,2,"Dienstag",31,"2019-04-02"
"61","355",-0.139893,2019,4,2,"Dienstag",29,"2019-04-02"
"61","354",-0.139893,2019,4,2,"Dienstag",17,"2019-04-02"
"61","352",-0.139893,2019,4,2,"Dienstag",38,"2019-04-02"
"61","374",-0.139893,2019,4,2,"Dienstag",18,"2019-04-02"
"61","348",-0.139893,2019,4,2,"Dienstag",33,"2019-04-02"
"61","347",-0.139893,2019,4,2,"Dienstag",28,"2019-04-02"
"61","434",-0.139893,2019,4,2,"Dienstag",28,"2019-04-02"
"61","349",-0.139893,2019,4,2,"Dienstag",23,"2019-04-02"
"61","346",-0.139893,2019,4,2,"Dienstag",51,"2019-04-02"
"61","351",-0.139893,2019,4,3,"Mittwoch",21,"2019-04-03"
"61","355",-0.139893,2019,4,3,"Mittwoch",25,"2019-04-03"
"61","354",-0.139893,2019,4,3,"Mittwoch",20,"2019-04-03"
"61","352",-0.139893,2019,4,3,"Mittwoch",31,"2019-04-03"
"61","374",-0.139893,2019,4,3,"Mittwoch",18,"2019-04-03"
"61","348",-0.139893,2019,4,3,"Mittwoch",29,"2019-04-03"
"61","347",-0.139893,2019,4,3,"Mittwoch",24,"2019-04-03"
"61","434",-0.139893,2019,4,3,"Mittwoch",22,"2019-04-03"
"61","349",-0.139893,2019,4,3,"Mittwoch",20,"2019-04-03"
"61","346",-0.139893,2019,4,3,"Mittwoch",42,"2019-04-03"
"61","351",-0.139893,2019,4,21,"Sonntag",37,"2019-04-21"
"61","355",-0.139893,2019,4,21,"Sonntag",34,"2019-04-21"
"61","354",-0.139893,2019,4,21,"Sonntag",26,"2019-04-21"
"61","352",-0.139893,2019,4,21,"Sonntag",44,"2019-04-21"
"61","374",-0.139893,2019,4,21,"Sonntag",27,"2019-04-21"
"61","348",-0.139893,2019,4,21,"Sonntag",41,"2019-04-21"
"61","347",-0.139893,2019,4,21,"Sonntag",37,"2019-04-21"
"61","434",-0.139893,2019,4,21,"Sonntag",35,"2019-04-21"
"61","349",-0.139893,2019,4,21,"Sonntag",28,"2019-04-21"
"61","346",-0.139893,2019,4,21,"Sonntag",59,"2019-04-21"
"61","351",-0.139893,2019,4,18,"Donnerstag",26,"2019-04-18"
"61","355",-0.139893,2019,4,18,"Donnerstag",25,"2019-04-18"
"61","354",-0.139893,2019,4,18,"Donnerstag",20,"2019-04-18"
"61","352",-0.139893,2019,4,18,"Donnerstag",30,"2019-04-18"
"61","374",-0.139893,2019,4,18,"Donnerstag",19,"2019-04-18"
"61","348",-0.139893,2019,4,18,"Donnerstag",27,"2019-04-18"
"61","347",-0.139893,2019,4,18,"Donnerstag",24,"2019-04-18"
"61","434",-0.139893,2019,4,18,"Donnerstag",25,"2019-04-18"
"61","349",-0.139893,2019,4,18,"Donnerstag",20,"2019-04-18"
"61","346",-0.139893,2019,4,18,"Donnerstag",35,"2019-04-18"
"61","351",-0.139893,2019,4,19,"Freitag",21,"2019-04-19"
"61","355",-0.139893,2019,4,19,"Freitag",21,"2019-04-19"
"61","354",-0.139893,2019,4,19,"Freitag",14,"2019-04-19"
"61","352",-0.139893,2019,4,19,"Freitag",26,"2019-04-19"
"61","374",-0.139893,2019,4,19,"Freitag",14,"2019-04-19"
"61","348",-0.139893,2019,4,19,"Freitag",21,"2019-04-19"
"61","347",-0.139893,2019,4,19,"Freitag",20,"2019-04-19"
"61","434",-0.139893,2019,4,19,"Freitag",18,"2019-04-19"
"61","349",-0.139893,2019,4,19,"Freitag",19,"2019-04-19"
"61","346",-0.139893,2019,4,19,"Freitag",30,"2019-04-19"
"61","351",-0.139893,2019,4,20,"Samstag",20,"2019-04-20"
"61","355",-0.139893,2019,4,20,"Samstag",18,"2019-04-20"
"61","354",-0.139893,2019,4,20,"Samstag",14,"2019-04-20"
"61","352",-0.139893,2019,4,20,"Samstag",27,"2019-04-20"
"61","374",-0.139893,2019,4,20,"Samstag",14,"2019-04-20"
"61","348",-0.139893,2019,4,20,"Samstag",22,"2019-04-20"
"61","347",-0.139893,2019,4,20,"Samstag",18,"2019-04-20"
"61","434",-0.139893,2019,4,20,"Samstag",19,"2019-04-20"
"61","349",-0.139893,2019,4,20,"Samstag",17,"2019-04-20"
"61","346",-0.139893,2019,4,20,"Samstag",26,"2019-04-20"
"61","351",-0.139893,2019,4,25,"Donnerstag",26,"2019-04-25"
"61","355",-0.139893,2019,4,25,"Donnerstag",24,"2019-04-25"
"61","354",-0.139893,2019,4,25,"Donnerstag",19,"2019-04-25"
"61","352",-0.139893,2019,4,25,"Donnerstag",30,"2019-04-25"
"61","374",-0.139893,2019,4,25,"Donnerstag",18,"2019-04-25"
"61","348",-0.139893,2019,4,25,"Donnerstag",28,"2019-04-25"
"61","347",-0.139893,2019,4,25,"Donnerstag",23,"2019-04-25"
"61","434",-0.139893,2019,4,25,"Donnerstag",24,"2019-04-25"
"61","349",-0.139893,2019,4,25,"Donnerstag",20,"2019-04-25"
"61","346",-0.139893,2019,4,25,"Donnerstag",33,"2019-04-25"
"61","351",-0.139893,2019,4,22,"Montag",29,"2019-04-22"
"61","355",-0.139893,2019,4,22,"Montag",30,"2019-04-22"
"61","354",-0.139893,2019,4,22,"Montag",24,"2019-04-22"
"61","352",-0.139893,2019,4,22,"Montag",36,"2019-04-22"
"61","374",-0.139893,2019,4,22,"Montag",23,"2019-04-22"
"61","348",-0.139893,2019,4,22,"Montag",33,"2019-04-22"
"61","347",-0.139893,2019,4,22,"Montag",31,"2019-04-22"
"61","434",-0.139893,2019,4,22,"Montag",30,"2019-04-22"
"61","349",-0.139893,2019,4,22,"Montag",27,"2019-04-22"
"61","346",-0.139893,2019,4,22,"Montag",51,"2019-04-22"
"61","351",-0.139893,2019,4,23,"Dienstag",32,"2019-04-23"
"61","355",-0.139893,2019,4,23,"Dienstag",33,"2019-04-23"
"61","354",-0.139893,2019,4,23,"Dienstag",24,"2019-04-23"
"61","352",-0.139893,2019,4,23,"Dienstag",40,"2019-04-23"
"61","374",-0.139893,2019,4,23,"Dienstag",26,"2019-04-23"
"61","348",-0.139893,2019,4,23,"Dienstag",37,"2019-04-23"
"61","347",-0.139893,2019,4,23,"Dienstag",31,"2019-04-23"
"61","434",-0.139893,2019,4,23,"Dienstag",33,"2019-04-23"
"61","349",-0.139893,2019,4,23,"Dienstag",27,"2019-04-23"
"61","346",-0.139893,2019,4,23,"Dienstag",57,"2019-04-23"
"61","351",-0.139893,2019,4,24,"Mittwoch",27,"2019-04-24"
"61","355",-0.139893,2019,4,24,"Mittwoch",30,"2019-04-24"
"61","354",-0.139893,2019,4,24,"Mittwoch",23,"2019-04-24"
"61","352",-0.139893,2019,4,24,"Mittwoch",37,"2019-04-24"
"61","374",-0.139893,2019,4,24,"Mittwoch",25,"2019-04-24"
"61","348",-0.139893,2019,4,24,"Mittwoch",32,"2019-04-24"
"61","347",-0.139893,2019,4,24,"Mittwoch",29,"2019-04-24"
"61","434",-0.139893,2019,4,24,"Mittwoch",27,"2019-04-24"
"61","349",-0.139893,2019,4,24,"Mittwoch",24,"2019-04-24"
"61","346",-0.139893,2019,4,24,"Mittwoch",44,"2019-04-24"
"61","351",-0.139893,2019,4,29,"Montag",29,"2019-04-29"
"61","355",-0.139893,2019,4,29,"Montag",28,"2019-04-29"
"61","354",-0.139893,2019,4,29,"Montag",22,"2019-04-29"
"61","352",-0.139893,2019,4,29,"Montag",35,"2019-04-29"
"61","374",-0.139893,2019,4,29,"Montag",20,"2019-04-29"
"61","348",-0.139893,2019,4,29,"Montag",29,"2019-04-29"
"61","347",-0.139893,2019,4,29,"Montag",29,"2019-04-29"
"61","434",-0.139893,2019,4,29,"Montag",28,"2019-04-29"
"61","349",-0.139893,2019,4,29,"Montag",25,"2019-04-29"
"61","346",-0.139893,2019,4,29,"Montag",49,"2019-04-29"
"61","351",-0.139893,2019,4,26,"Freitag",19,"2019-04-26"
"61","355",-0.139893,2019,4,26,"Freitag",20,"2019-04-26"
"61","354",-0.139893,2019,4,26,"Freitag",13,"2019-04-26"
"61","352",-0.139893,2019,4,26,"Freitag",24,"2019-04-26"
"61","374",-0.139893,2019,4,26,"Freitag",13,"2019-04-26"
"61","348",-0.139893,2019,4,26,"Freitag",21,"2019-04-26"
"61","347",-0.139893,2019,4,26,"Freitag",20,"2019-04-26"
"61","434",-0.139893,2019,4,26,"Freitag",18,"2019-04-26"
"61","349",-0.139893,2019,4,26,"Freitag",19,"2019-04-26"
"61","346",-0.139893,2019,4,26,"Freitag",28,"2019-04-26"
"61","351",-0.139893,2019,4,27,"Samstag",20,"2019-04-27"
"61","355",-0.139893,2019,4,27,"Samstag",18,"2019-04-27"
"61","354",-0.139893,2019,4,27,"Samstag",13,"2019-04-27"
"61","352",-0.139893,2019,4,27,"Samstag",21,"2019-04-27"
"61","374",-0.139893,2019,4,27,"Samstag",13,"2019-04-27"
"61","348",-0.139893,2019,4,27,"Samstag",19,"2019-04-27"
"61","347",-0.139893,2019,4,27,"Samstag",18,"2019-04-27"
"61","434",-0.139893,2019,4,27,"Samstag",18,"2019-04-27"
"61","349",-0.139893,2019,4,27,"Samstag",15,"2019-04-27"
"61","346",-0.139893,2019,4,27,"Samstag",22,"2019-04-27"
"61","351",-0.139893,2019,4,28,"Sonntag",33,"2019-04-28"
"61","355",-0.139893,2019,4,28,"Sonntag",31,"2019-04-28"
"61","354",-0.139893,2019,4,28,"Sonntag",23,"2019-04-28"
"61","352",-0.139893,2019,4,28,"Sonntag",39,"2019-04-28"
"61","374",-0.139893,2019,4,28,"Sonntag",21,"2019-04-28"
"61","348",-0.139893,2019,4,28,"Sonntag",35,"2019-04-28"
"61","347",-0.139893,2019,4,28,"Sonntag",33,"2019-04-28"
"61","434",-0.139893,2019,4,28,"Sonntag",29,"2019-04-28"
"61","349",-0.139893,2019,4,28,"Sonntag",25,"2019-04-28"
"61","346",-0.139893,2019,4,28,"Sonntag",54,"2019-04-28"
"62","348",0.142145,2019,4,14,"Sonntag",72,"2019-04-14"
"62","347",0.142145,2019,4,14,"Sonntag",64,"2019-04-14"
"62","351",0.142145,2019,4,14,"Sonntag",65,"2019-04-14"
"62","346",0.142145,2019,4,14,"Sonntag",98,"2019-04-14"
"62","352",0.142145,2019,4,14,"Sonntag",73,"2019-04-14"
"62","349",0.142145,2019,4,14,"Sonntag",50,"2019-04-14"
"62","434",0.142145,2019,4,14,"Sonntag",53,"2019-04-14"
"62","374",0.142145,2019,4,14,"Sonntag",43,"2019-04-14"
"62","355",0.142145,2019,4,14,"Sonntag",50,"2019-04-14"
"62","354",0.142145,2019,4,14,"Sonntag",35,"2019-04-14"
"62","348",0.142145,2019,4,27,"Samstag",31,"2019-04-27"
"62","347",0.142145,2019,4,27,"Samstag",29,"2019-04-27"
"62","351",0.142145,2019,4,27,"Samstag",32,"2019-04-27"
"62","346",0.142145,2019,4,27,"Samstag",36,"2019-04-27"
"62","352",0.142145,2019,4,27,"Samstag",35,"2019-04-27"
"62","349",0.142145,2019,4,27,"Samstag",33,"2019-04-27"
"62","434",0.142145,2019,4,27,"Samstag",28,"2019-04-27"
"62","374",0.142145,2019,4,27,"Samstag",23,"2019-04-27"
"62","355",0.142145,2019,4,27,"Samstag",33,"2019-04-27"
"62","354",0.142145,2019,4,27,"Samstag",23,"2019-04-27"
"62","348",0.142145,2019,4,15,"Montag",66,"2019-04-15"
"62","347",0.142145,2019,4,15,"Montag",57,"2019-04-15"
"62","351",0.142145,2019,4,15,"Montag",58,"2019-04-15"
"62","346",0.142145,2019,4,15,"Montag",87,"2019-04-15"
"62","352",0.142145,2019,4,15,"Montag",66,"2019-04-15"
"62","349",0.142145,2019,4,15,"Montag",50,"2019-04-15"
"62","434",0.142145,2019,4,15,"Montag",52,"2019-04-15"
"62","374",0.142145,2019,4,15,"Montag",37,"2019-04-15"
"62","355",0.142145,2019,4,15,"Montag",51,"2019-04-15"
"62","354",0.142145,2019,4,15,"Montag",37,"2019-04-15"
"62","348",0.142145,2019,4,16,"Dienstag",64,"2019-04-16"
"62","347",0.142145,2019,4,16,"Dienstag",61,"2019-04-16"
"62","351",0.142145,2019,4,16,"Dienstag",60,"2019-04-16"
"62","346",0.142145,2019,4,16,"Dienstag",99,"2019-04-16"
"62","352",0.142145,2019,4,16,"Dienstag",70,"2019-04-16"
"62","349",0.142145,2019,4,16,"Dienstag",45,"2019-04-16"
"62","434",0.142145,2019,4,16,"Dienstag",51,"2019-04-16"
"62","374",0.142145,2019,4,16,"Dienstag",39,"2019-04-16"
"62","355",0.142145,2019,4,16,"Dienstag",49,"2019-04-16"
"62","354",0.142145,2019,4,16,"Dienstag",33,"2019-04-16"
"62","348",0.142145,2019,4,17,"Mittwoch",61,"2019-04-17"
"62","347",0.142145,2019,4,17,"Mittwoch",56,"2019-04-17"
"62","351",0.142145,2019,4,17,"Mittwoch",56,"2019-04-17"
"62","346",0.142145,2019,4,17,"Mittwoch",77,"2019-04-17"
"62","352",0.142145,2019,4,17,"Mittwoch",68,"2019-04-17"
"62","349",0.142145,2019,4,17,"Mittwoch",51,"2019-04-17"
"62","434",0.142145,2019,4,17,"Mittwoch",50,"2019-04-17"
"62","374",0.142145,2019,4,17,"Mittwoch",36,"2019-04-17"
"62","355",0.142145,2019,4,17,"Mittwoch",53,"2019-04-17"
"62","354",0.142145,2019,4,17,"Mittwoch",36,"2019-04-17"
"62","348",0.142145,2019,4,18,"Donnerstag",59,"2019-04-18"
"62","347",0.142145,2019,4,18,"Donnerstag",53,"2019-04-18"
"62","351",0.142145,2019,4,18,"Donnerstag",52,"2019-04-18"
"62","346",0.142145,2019,4,18,"Donnerstag",74,"2019-04-18"
"62","352",0.142145,2019,4,18,"Donnerstag",62,"2019-04-18"
"62","349",0.142145,2019,4,18,"Donnerstag",46,"2019-04-18"
"62","434",0.142145,2019,4,18,"Donnerstag",44,"2019-04-18"
"62","374",0.142145,2019,4,18,"Donnerstag",41,"2019-04-18"
"62","355",0.142145,2019,4,18,"Donnerstag",51,"2019-04-18"
"62","354",0.142145,2019,4,18,"Donnerstag",38,"2019-04-18"
"62","348",0.142145,2019,4,19,"Freitag",42,"2019-04-19"
"62","347",0.142145,2019,4,19,"Freitag",41,"2019-04-19"
"62","351",0.142145,2019,4,19,"Freitag",44,"2019-04-19"
"62","346",0.142145,2019,4,19,"Freitag",59,"2019-04-19"
"62","352",0.142145,2019,4,19,"Freitag",43,"2019-04-19"
"62","349",0.142145,2019,4,19,"Freitag",37,"2019-04-19"
"62","434",0.142145,2019,4,19,"Freitag",31,"2019-04-19"
"62","374",0.142145,2019,4,19,"Freitag",27,"2019-04-19"
"62","355",0.142145,2019,4,19,"Freitag",41,"2019-04-19"
"62","354",0.142145,2019,4,19,"Freitag",28,"2019-04-19"
"62","348",0.142145,2019,4,20,"Samstag",34,"2019-04-20"
"62","347",0.142145,2019,4,20,"Samstag",31,"2019-04-20"
"62","351",0.142145,2019,4,20,"Samstag",33,"2019-04-20"
"62","346",0.142145,2019,4,20,"Samstag",44,"2019-04-20"
"62","352",0.142145,2019,4,20,"Samstag",37,"2019-04-20"
"62","349",0.142145,2019,4,20,"Samstag",36,"2019-04-20"
"62","434",0.142145,2019,4,20,"Samstag",29,"2019-04-20"
"62","374",0.142145,2019,4,20,"Samstag",24,"2019-04-20"
"62","355",0.142145,2019,4,20,"Samstag",34,"2019-04-20"
"62","354",0.142145,2019,4,20,"Samstag",23,"2019-04-20"
"62","348",0.142145,2019,4,21,"Sonntag",77,"2019-04-21"
"62","347",0.142145,2019,4,21,"Sonntag",69,"2019-04-21"
"62","351",0.142145,2019,4,21,"Sonntag",72,"2019-04-21"
"62","346",0.142145,2019,4,21,"Sonntag",101,"2019-04-21"
"62","352",0.142145,2019,4,21,"Sonntag",77,"2019-04-21"
"62","349",0.142145,2019,4,21,"Sonntag",56,"2019-04-21"
"62","434",0.142145,2019,4,21,"Sonntag",58,"2019-04-21"
"62","374",0.142145,2019,4,21,"Sonntag",44,"2019-04-21"
"62","355",0.142145,2019,4,21,"Sonntag",58,"2019-04-21"
"62","354",0.142145,2019,4,21,"Sonntag",40,"2019-04-21"
"62","348",0.142145,2019,4,22,"Montag",64,"2019-04-22"
"62","347",0.142145,2019,4,22,"Montag",58,"2019-04-22"
"62","351",0.142145,2019,4,22,"Montag",59,"2019-04-22"
"62","346",0.142145,2019,4,22,"Montag",91,"2019-04-22"
"62","352",0.142145,2019,4,22,"Montag",66,"2019-04-22"
"62","349",0.142145,2019,4,22,"Montag",55,"2019-04-22"
"62","434",0.142145,2019,4,22,"Montag",54,"2019-04-22"
"62","374",0.142145,2019,4,22,"Montag",38,"2019-04-22"
"62","355",0.142145,2019,4,22,"Montag",58,"2019-04-22"
"62","354",0.142145,2019,4,22,"Montag",37,"2019-04-22"
"62","348",0.142145,2019,4,23,"Dienstag",72,"2019-04-23"
"62","347",0.142145,2019,4,23,"Dienstag",67,"2019-04-23"
"62","351",0.142145,2019,4,23,"Dienstag",69,"2019-04-23"
"62","346",0.142145,2019,4,23,"Dienstag",105,"2019-04-23"
"62","352",0.142145,2019,4,23,"Dienstag",76,"2019-04-23"
"62","349",0.142145,2019,4,23,"Dienstag",51,"2019-04-23"
"62","434",0.142145,2019,4,23,"Dienstag",55,"2019-04-23"
"62","374",0.142145,2019,4,23,"Dienstag",43,"2019-04-23"
"62","355",0.142145,2019,4,23,"Dienstag",57,"2019-04-23"
"62","354",0.142145,2019,4,23,"Dienstag",41,"2019-04-23"
"62","348",0.142145,2019,4,24,"Mittwoch",66,"2019-04-24"
"62","347",0.142145,2019,4,24,"Mittwoch",60,"2019-04-24"
"62","351",0.142145,2019,4,24,"Mittwoch",59,"2019-04-24"
"62","346",0.142145,2019,4,24,"Mittwoch",101,"2019-04-24"
"62","352",0.142145,2019,4,24,"Mittwoch",70,"2019-04-24"
"62","349",0.142145,2019,4,24,"Mittwoch",60,"2019-04-24"
"62","434",0.142145,2019,4,24,"Mittwoch",56,"2019-04-24"
"62","374",0.142145,2019,4,24,"Mittwoch",36,"2019-04-24"
"62","355",0.142145,2019,4,24,"Mittwoch",58,"2019-04-24"
"62","354",0.142145,2019,4,24,"Mittwoch",36,"2019-04-24"
"62","348",0.142145,2019,4,25,"Donnerstag",54,"2019-04-25"
"62","347",0.142145,2019,4,25,"Donnerstag",50,"2019-04-25"
"62","351",0.142145,2019,4,25,"Donnerstag",49,"2019-04-25"
"62","346",0.142145,2019,4,25,"Donnerstag",64,"2019-04-25"
"62","352",0.142145,2019,4,25,"Donnerstag",58,"2019-04-25"
"62","349",0.142145,2019,4,25,"Donnerstag",47,"2019-04-25"
"62","434",0.142145,2019,4,25,"Donnerstag",48,"2019-04-25"
"62","374",0.142145,2019,4,25,"Donnerstag",39,"2019-04-25"
"62","355",0.142145,2019,4,25,"Donnerstag",48,"2019-04-25"
"62","354",0.142145,2019,4,25,"Donnerstag",38,"2019-04-25"
"62","348",0.142145,2019,4,26,"Freitag",39,"2019-04-26"
"62","347",0.142145,2019,4,26,"Freitag",41,"2019-04-26"
"62","351",0.142145,2019,4,26,"Freitag",43,"2019-04-26"
"62","346",0.142145,2019,4,26,"Freitag",58,"2019-04-26"
"62","352",0.142145,2019,4,26,"Freitag",42,"2019-04-26"
"62","349",0.142145,2019,4,26,"Freitag",34,"2019-04-26"
"62","434",0.142145,2019,4,26,"Freitag",29,"2019-04-26"
"62","374",0.142145,2019,4,26,"Freitag",26,"2019-04-26"
"62","355",0.142145,2019,4,26,"Freitag",40,"2019-04-26"
"62","354",0.142145,2019,4,26,"Freitag",27,"2019-04-26"
"62","348",0.142145,2019,3,31,"Sonntag",66,"2019-03-31"
"62","347",0.142145,2019,3,31,"Sonntag",59,"2019-03-31"
"62","351",0.142145,2019,3,31,"Sonntag",58,"2019-03-31"
"62","346",0.142145,2019,3,31,"Sonntag",87,"2019-03-31"
"62","352",0.142145,2019,3,31,"Sonntag",70,"2019-03-31"
"62","349",0.142145,2019,3,31,"Sonntag",46,"2019-03-31"
"62","434",0.142145,2019,3,31,"Sonntag",50,"2019-03-31"
"62","374",0.142145,2019,3,31,"Sonntag",36,"2019-03-31"
"62","355",0.142145,2019,3,31,"Sonntag",46,"2019-03-31"
"62","354",0.142145,2019,3,31,"Sonntag",35,"2019-03-31"
"62","348",0.142145,2019,4,1,"Montag",67,"2019-04-01"
"62","347",0.142145,2019,4,1,"Montag",52,"2019-04-01"
"62","351",0.142145,2019,4,1,"Montag",57,"2019-04-01"
"62","346",0.142145,2019,4,1,"Montag",88,"2019-04-01"
"62","352",0.142145,2019,4,1,"Montag",65,"2019-04-01"
"62","349",0.142145,2019,4,1,"Montag",45,"2019-04-01"
"62","434",0.142145,2019,4,1,"Montag",46,"2019-04-01"
"62","374",0.142145,2019,4,1,"Montag",34,"2019-04-01"
"62","355",0.142145,2019,4,1,"Montag",45,"2019-04-01"
"62","354",0.142145,2019,4,1,"Montag",35,"2019-04-01"
"62","348",0.142145,2019,4,2,"Dienstag",63,"2019-04-02"
"62","347",0.142145,2019,4,2,"Dienstag",57,"2019-04-02"
"62","351",0.142145,2019,4,2,"Dienstag",60,"2019-04-02"
"62","346",0.142145,2019,4,2,"Dienstag",89,"2019-04-02"
"62","352",0.142145,2019,4,2,"Dienstag",67,"2019-04-02"
"62","349",0.142145,2019,4,2,"Dienstag",41,"2019-04-02"
"62","434",0.142145,2019,4,2,"Dienstag",44,"2019-04-02"
"62","374",0.142145,2019,4,2,"Dienstag",38,"2019-04-02"
"62","355",0.142145,2019,4,2,"Dienstag",52,"2019-04-02"
"62","354",0.142145,2019,4,2,"Dienstag",31,"2019-04-02"
"62","348",0.142145,2019,4,3,"Mittwoch",55,"2019-04-03"
"62","347",0.142145,2019,4,3,"Mittwoch",46,"2019-04-03"
"62","351",0.142145,2019,4,3,"Mittwoch",47,"2019-04-03"
"62","346",0.142145,2019,4,3,"Mittwoch",72,"2019-04-03"
"62","352",0.142145,2019,4,3,"Mittwoch",60,"2019-04-03"
"62","349",0.142145,2019,4,3,"Mittwoch",42,"2019-04-03"
"62","434",0.142145,2019,4,3,"Mittwoch",42,"2019-04-03"
"62","374",0.142145,2019,4,3,"Mittwoch",36,"2019-04-03"
"62","355",0.142145,2019,4,3,"Mittwoch",48,"2019-04-03"
"62","354",0.142145,2019,4,3,"Mittwoch",33,"2019-04-03"
"62","348",0.142145,2019,4,4,"Donnerstag",44,"2019-04-04"
"62","347",0.142145,2019,4,4,"Donnerstag",40,"2019-04-04"
"62","351",0.142145,2019,4,4,"Donnerstag",43,"2019-04-04"
"62","346",0.142145,2019,4,4,"Donnerstag",63,"2019-04-04"
"62","352",0.142145,2019,4,4,"Donnerstag",47,"2019-04-04"
"62","349",0.142145,2019,4,4,"Donnerstag",40,"2019-04-04"
"62","434",0.142145,2019,4,4,"Donnerstag",43,"2019-04-04"
